Subject,predicate12,predicate21,predicate6,predicate7,predicate10,predicate1,predicate15,predicate9,predicate8,predicate19,predicate3,predicate5,predicate14,predicate22,predicate16,predicate2,predicate11,predicate17,predicate18,predicate4,predicate13,predicate20
http://example.org/resource/subject66506,,,,,,,,,,,,http://example.org/resource/object40858,,,,,,,,,,
http://example.org/resource/subject62270,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object32189
http://example.org/resource/subject10991,,,,,,,,,,,,,,http://example.org/resource/object65345,,,,,,,,
http://example.org/resource/subject37810,,,,,,,,,,,,,,http://example.org/resource/object9965,,,,,,,,
http://example.org/resource/subject2629,,,,,,,,,http://example.org/resource/object31625,,,,,,,,,,,,,
http://example.org/resource/subject83769,,,,,,http://example.org/resource/object94866,,,,,,,,,,,,,,,,
http://example.org/resource/subject93014,,,,,http://example.org/resource/object6821,,,,,,,,,,,,,,,,,
http://example.org/resource/subject82675,,,,,,,,http://example.org/resource/object12732,,,,,,,,,,,,,,
http://example.org/resource/subject38524,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object27582
http://example.org/resource/subject83579,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object76593,,
http://example.org/resource/subject55787,,,,,,,,http://example.org/resource/object46439,,,,,,,,,,,,,,
http://example.org/resource/subject54693,,,,,,,,,,,http://example.org/resource/object97516,,,,,,,,,,,
http://example.org/resource/subject57835,,,,,,http://example.org/resource/object82128,,,,,,,,,,,,,,,,
http://example.org/resource/subject61107,,,http://example.org/resource/object79140,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject34409,,,,,http://example.org/resource/object49056,,,,,,http://example.org/resource/object56997,,,,,,,,,,,
http://example.org/resource/subject14467,,,,,,,,,http://example.org/resource/object82084,,,,,,,,,,,,,
http://example.org/resource/subject22976,,,,http://example.org/resource/object35506,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject85247,,,,,,,,http://example.org/resource/object56090,,,,,,,,,,,,,,
http://example.org/resource/subject50578,http://example.org/resource/object56703,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject49605,,,,,,,,,http://example.org/resource/object17100,,,,,,,,,,,,,
http://example.org/resource/subject18671,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object16334
http://example.org/resource/subject65964,,,,,,,,,,,,,,http://example.org/resource/object30690,,,,,,,,
http://example.org/resource/subject21692,,,,,,,,,,,,,,,,,,http://example.org/resource/object52000,,,,
http://example.org/resource/subject66868,,,,,,http://example.org/resource/object32051,,,,,,,,,,,,,,,,
http://example.org/resource/subject17229,,,,,http://example.org/resource/object22942,,,,,,,,,,,,,,,,,
http://example.org/resource/subject58169,,http://example.org/resource/object87038,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject30807,,,,,,,,http://example.org/resource/object7639,,,,,,,,,,,,,,
http://example.org/resource/subject95424,,,,,,,,,,,,,,http://example.org/resource/object76008,,http://example.org/resource/object50304,,,,,,
http://example.org/resource/subject71747,,http://example.org/resource/object70589,,,,,,,http://example.org/resource/object70113,,,,,,,,,,,,,http://example.org/resource/object83610
http://example.org/resource/subject95234,,,,,http://example.org/resource/object70072,,,,,,,,,,,,,,,,,
http://example.org/resource/subject35915,,,http://example.org/resource/object88049,,,,,,,,,http://example.org/resource/object91873,,,,,,,,,,
http://example.org/resource/subject44669,,,,,,,,,http://example.org/resource/object44012,,,,,,,,,,,,,
http://example.org/resource/subject30237,,http://example.org/resource/object50583,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject43575,,http://example.org/resource/object10504,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject62423,http://example.org/resource/object27403,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject86753,,,,,,,,http://example.org/resource/object31807,,,,,,,,,,,,,,
http://example.org/resource/subject90025,,,,,,,,,,,,,,,,,http://example.org/resource/object78466,,,,,
http://example.org/resource/subject72321,,,http://example.org/resource/object49780,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject81924,,,,,,,,,http://example.org/resource/object43114,,,,,,,,,,,,,
http://example.org/resource/subject48873,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object40649,,
http://example.org/resource/subject51894,,,,http://example.org/resource/object89415,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject72131,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object85712,
http://example.org/resource/subject39080,,http://example.org/resource/object7587,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject46337,,,,,,,,,,,,,,,,,,http://example.org/resource/object11396,,,,
http://example.org/resource/subject86373,,,,,,,,,,,http://example.org/resource/object52723,,,,,,,,,,,
http://example.org/resource/subject98928,,,,,,,,,,,,,,,,,,http://example.org/resource/object12403,,,,
http://example.org/resource/subject1118,,,,,,,,,,http://example.org/resource/object95677,,,,,,,,,,,,
http://example.org/resource/subject80260,,,,,,,,,,,,http://example.org/resource/object70927,,,,,,,,,,
http://example.org/resource/subject27768,,,,,,http://example.org/resource/object61421,,,,,,,,,,,,,,,,
http://example.org/resource/subject25770,,,,,,,,,,,,,,,,,,http://example.org/resource/object13368,,,,
http://example.org/resource/subject73967,,,,,,,,,,http://example.org/resource/object29341,,,,,,,,,,,,
http://example.org/resource/subject97644,,,,,http://example.org/resource/object5035,,,,,,,,,,,,,,,,,
http://example.org/resource/subject93909,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object67278,
http://example.org/resource/subject20941,,,,,,,,,,,,http://example.org/resource/object34602,,,,,,,,,,
http://example.org/resource/subject4178,,,,,,,,,,,,,,,http://example.org/resource/object25683,,,,,,,
http://example.org/resource/subject22749,,,,,,,,,http://example.org/resource/object55154,,,,,,,,,,,,,
http://example.org/resource/subject63689,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object93375,,
http://example.org/resource/subject69662,,,,,,,,,,http://example.org/resource/object56429,,,,,,,,,,,,
http://example.org/resource/subject99502,,,http://example.org/resource/object70590,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject55230,,,,,,,,,,,,,,,,,,http://example.org/resource/object47294,,,,
http://example.org/resource/subject73587,,http://example.org/resource/object1235,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject69472,,,,,http://example.org/resource/object94970,,,,,,,,,,,,,,,,,
http://example.org/resource/subject20371,,,http://example.org/resource/object36876,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject93339,,,,,,,,,,,,,,,,,,http://example.org/resource/object3247,,,,
http://example.org/resource/subject77981,http://example.org/resource/object62461,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject73397,,,,,,,,,,,,,,,,http://example.org/resource/object14939,,,,,,
http://example.org/resource/subject28152,,,,,,,,,,,http://example.org/resource/object25885,,,,,,,,,,,
http://example.org/resource/subject43728,,,,,,,,,,,,,,,,,,http://example.org/resource/object60770,,,,
http://example.org/resource/subject12794,,,http://example.org/resource/object59795,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject95007,,,,,,,http://example.org/resource/object88037,,,,,,,,,,,,,,,
http://example.org/resource/subject3528,,,,,,,,,,,,,,,http://example.org/resource/object99771,,,,,,,
http://example.org/resource/subject85812,,,,,,,,,,,,,http://example.org/resource/object20321,,,,,,,,,
http://example.org/resource/subject31452,,,http://example.org/resource/object7112,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject86526,,,,,,,http://example.org/resource/object92421,,,,,,,,,,,,,,,
http://example.org/resource/subject91893,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object79841,,
http://example.org/resource/subject84288,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object58502,,
http://example.org/resource/subject51857,,,,,,http://example.org/resource/object30149,,,,,,,,,,,,,,,,
http://example.org/resource/subject34404,,,,,,http://example.org/resource/object68504,,,,,,,,,,,,,,,,
http://example.org/resource/subject29798,,,,,,,,,,,,,,,http://example.org/resource/object6748,,,,,,,
http://example.org/resource/subject31072,,,,,http://example.org/resource/object24067,,,,,,,,,,,,,,,,,
http://example.org/resource/subject10537,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object40882,,
http://example.org/resource/subject7352,,,,,,,,,,,,http://example.org/resource/object24016,,http://example.org/resource/object32923,,,,,,,,
http://example.org/resource/subject80413,,,,,,,,,,,,,http://example.org/resource/object70678,,,,,,,,,
http://example.org/resource/subject14082,,,,,,,,,,http://example.org/resource/object35325,,,,,,,,,,,,
http://example.org/resource/subject95559,,,,,,,,,,,http://example.org/resource/object75247,,,,,,,,,,,
http://example.org/resource/subject22591,,,,,,,,,http://example.org/resource/object26963,,,,,,,,,,,,,
http://example.org/resource/subject81127,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object38447,,
http://example.org/resource/subject54429,,,,,,,http://example.org/resource/object98697,,,,,,,,,,,,,,,
http://example.org/resource/subject57070,,,,,,,,,,,,http://example.org/resource/object44704,,,,,,,,,,
http://example.org/resource/subject61844,,,,,,http://example.org/resource/object98243,,,,,,,,,,,,,,,,
http://example.org/resource/subject30802,,,,,,,,,,,http://example.org/resource/object28286,,,,,,,,,,,
http://example.org/resource/subject60750,,http://example.org/resource/object3191,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject20524,,,,,,,http://example.org/resource/object4278,,,,,,,,,,,,,,,
http://example.org/resource/subject84890,,,,,,,,,,,,http://example.org/resource/object9620,,,,,,,,,,
http://example.org/resource/subject34766,,,,http://example.org/resource/object7856,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject85794,http://example.org/resource/object28185,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject60370,,,,,,,,,,,,,http://example.org/resource/object11756,,,,,,,,,
http://example.org/resource/subject88936,,,,http://example.org/resource/object6780,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject44664,,,,http://example.org/resource/object42414,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject72266,,,,,,,,,,,,,http://example.org/resource/object47021,,,,,,,,,
http://example.org/resource/subject9952,,,,,,,,,,,,,http://example.org/resource/object99047,,,,,,,,,
http://example.org/resource/subject77754,,,,,,,,http://example.org/resource/object35393,,,,,,,,,,,,,,
http://example.org/resource/subject74314,,,,,,,,,,http://example.org/resource/object66733,,,,,,,,,,,,
http://example.org/resource/subject87652,,,,,,,,,,,,,,http://example.org/resource/object45056,,,,,,,,
http://example.org/resource/subject3180,,,,,,,,http://example.org/resource/object19835,,,,,,,,,,,,,,
http://example.org/resource/subject33292,,,,,,,,,,,,,,http://example.org/resource/object97537,,,,,,,,
http://example.org/resource/subject11853,,,,,,,,,,,,,,http://example.org/resource/object55021,,,,,,,,
http://example.org/resource/subject49772,,,,,,,,,,,,,,,http://example.org/resource/object43167,,,,,,,
http://example.org/resource/subject52793,,,,,,,,http://example.org/resource/object92385,,,,,,,,,,,,,,
http://example.org/resource/subject11663,,,,,http://example.org/resource/object37994,,,,,,,,,,,,,,,,,
http://example.org/resource/subject56839,http://example.org/resource/object23370,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject87272,,,,,,,,,,http://example.org/resource/object20213,,,,,,,,,,,,
http://example.org/resource/subject15709,,,,,,,,,,,,,,,,http://example.org/resource/object41362,,,,,,
http://example.org/resource/subject95781,,,http://example.org/resource/object4344,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject2207,,,,,,,,,,,http://example.org/resource/object77098,,,,,,,,,,,
http://example.org/resource/subject89320,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object65877
http://example.org/resource/subject6601,,http://example.org/resource/object22227,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject99827,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object99256,,
http://example.org/resource/subject28857,,,http://example.org/resource/object45780,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject4363,,,,,,,,,,,,,,http://example.org/resource/object61449,,,,,,,,
http://example.org/resource/subject54461,,,,,,,,,,http://example.org/resource/object15074,,,,,,,,,,,,
http://example.org/resource/subject39006,http://example.org/resource/object77260,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject93904,,,,,,,,http://example.org/resource/object40778,,,,,,,,,,,,,,
http://example.org/resource/subject57603,,,,,,,,,,,,,,,,http://example.org/resource/object31897,,,,,,
http://example.org/resource/subject20696,,,,,,,,,,,,,,,,http://example.org/resource/object25239,,,,,,
http://example.org/resource/subject48419,,,,,,,http://example.org/resource/object30817,,,,,,,,,,,,,,,
http://example.org/resource/subject92620,,,,,,,,,,,http://example.org/resource/object35642,,,,,,,,,,,
http://example.org/resource/subject21650,,,,,,,,,http://example.org/resource/object8303,,,,,,,,,,,,,
http://example.org/resource/subject54081,http://example.org/resource/object25430,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject45790,http://example.org/resource/object69529,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject79974,,,,,,,,,,,http://example.org/resource/object41031,,,,,,,,,,,
http://example.org/resource/subject2759,http://example.org/resource/object85608,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject74296,,,,,,,,,,,,,http://example.org/resource/object89107,,,,,,,,,
http://example.org/resource/subject93144,http://example.org/resource/object45693,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject79784,,,,,,,,,,,,,,,,,http://example.org/resource/object88278,,,,,
http://example.org/resource/subject72609,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object52845,
http://example.org/resource/subject84853,,,,,,,,,,http://example.org/resource/object15564,,,,,,,,,,,,
http://example.org/resource/subject31587,,,,,,,,,,,,,,,,http://example.org/resource/object1253,,,,,,
http://example.org/resource/subject34729,,,,,,,,,,,,,http://example.org/resource/object88327,,,,,,,,,
http://example.org/resource/subject65162,,http://example.org/resource/object73766,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject43533,,,,,,,,,,,,,,,http://example.org/resource/object43307,,,,,,,
http://example.org/resource/subject58869,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object77974
http://example.org/resource/subject7677,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object75697,,
http://example.org/resource/subject32351,,,,,,http://example.org/resource/object90144,,,,,,,,,,,,,,,,
http://example.org/resource/subject18991,,,,,,,,http://example.org/resource/object82618,,,,,,,,,,,,,,
http://example.org/resource/subject44247,,,,,,,,,,,,,http://example.org/resource/object33881,,,,,,,,,
http://example.org/resource/subject53900,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object45452,
http://example.org/resource/subject11626,,,,http://example.org/resource/object84520,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject66998,,,,,,,,,,,,,,,http://example.org/resource/object91545,,,,,,,
